,date,country,confirmed,recovered,deaths
11555,2020-04-13,Dominican Republic,3167,152,177
11556,2020-04-13,Ecuador,7529,597,355
11557,2020-04-13,Egypt,2190,589,164
11558,2020-04-13,El Salvador,137,22,6
11559,2020-04-13,Equatorial Guinea,21,4,0
11560,2020-04-13,Eritrea,34,0,0
11561,2020-04-13,Estonia,1332,102,28
11562,2020-04-13,Eswatini,15,7,0
11563,2020-04-13,Ethiopia,74,14,3
11564,2020-04-13,Fiji,16,0,0
11565,2020-04-13,Finland,3064,300,59
11566,2020-04-13,France,124413,28001,14969
11567,2020-04-13,Gabon,57,1,1
11568,2020-04-13,Gambia,9,2,1
11569,2020-04-13,Georgia,272,68,3
11570,2020-04-13,Germany,130072,64300,3194
11571,2020-04-13,Ghana,566,4,8
11572,2020-04-13,Greece,2145,269,99
11573,2020-04-13,Grenada,14,0,0
11574,2020-04-13,Guatemala,156,19,5
11575,2020-04-13,Guinea,319,17,0
11576,2020-04-13,Guinea-Bissau,38,0,0
11577,2020-04-13,Guyana,45,8,6
11578,2020-04-13,Haiti,40,0,3
11579,2020-04-13,Holy See,8,2,0
11580,2020-04-13,Honduras,397,7,25
11581,2020-04-13,Hungary,1458,120,109
11582,2020-04-13,Iceland,1711,933,8
11583,2020-04-13,India,10453,1181,358
11584,2020-04-13,Indonesia,4557,380,399
11585,2020-04-13,Iran,73303,45983,4585
11586,2020-04-13,Iraq,1378,717,78
11587,2020-04-13,Ireland,10647,25,365
11588,2020-04-13,Israel,11942,2228,118
11589,2020-04-13,Italy,159516,35435,20465
11590,2020-04-13,Jamaica,73,19,4
11591,2020-04-13,Japan,7370,784,123
11592,2020-04-13,Jordan,391,215,7
11593,2020-04-13,Kazakhstan,1091,138,12
11594,2020-04-13,Kenya,208,40,9
11595,2020-04-13,"Korea, South",10537,7447,217
11596,2020-04-13,Kosovo,283,58,7
11597,2020-04-13,Kuwait,1300,150,2
11598,2020-04-13,Kyrgyzstan,419,67,5
11599,2020-04-13,Laos,19,0,0
11600,2020-04-13,Latvia,655,16,5
11601,2020-04-13,Lebanon,632,80,20
11602,2020-04-13,Liberia,59,4,6
11603,2020-04-13,Libya,26,9,1
11604,2020-04-13,Liechtenstein,79,55,1
11605,2020-04-13,Lithuania,1062,101,24
11606,2020-04-13,Luxembourg,3292,500,69
11607,2020-04-13,MS Zaandam,9,0,2
11608,2020-04-13,Madagascar,106,21,0
11609,2020-04-13,Malawi,16,0,2
11610,2020-04-13,Malaysia,4817,2276,77
11611,2020-04-13,Maldives,20,14,0
11612,2020-04-13,Mali,123,26,10
11613,2020-04-13,Malta,384,44,3
11614,2020-04-13,Mauritania,7,2,1
11615,2020-04-13,Mauritius,324,42,9
11616,2020-04-13,Mexico,4661,1843,296
11617,2020-04-13,Moldova,1712,107,35
11618,2020-04-13,Monaco,93,6,1
11619,2020-04-13,Mongolia,17,4,0
11620,2020-04-13,Montenegro,274,5,3
11621,2020-04-13,Morocco,1763,203,126
11622,2020-04-13,Mozambique,21,2,0
11623,2020-04-13,Namibia,16,3,0
11624,2020-04-13,Nepal,14,1,0
11625,2020-04-13,Netherlands,26710,295,2833
11626,2020-04-13,New Zealand,1349,546,5
11627,2020-04-13,Nicaragua,9,4,1
11628,2020-04-13,Niger,529,75,12
11629,2020-04-13,Nigeria,343,91,10
11630,2020-04-13,North Macedonia,854,44,38
11631,2020-04-13,Norway,6603,32,134
11632,2020-04-13,Oman,727,124,4
11633,2020-04-13,Pakistan,5496,1095,93
11634,2020-04-13,Panama,3400,29,87
11635,2020-04-13,Papua New Guinea,2,0,0
11636,2020-04-13,Paraguay,147,22,6
11637,2020-04-13,Peru,9784,2642,216
11638,2020-04-13,Philippines,4932,242,315
11639,2020-04-13,Poland,6934,487,245
11640,2020-04-13,Portugal,16934,277,535
11641,2020-04-13,Qatar,3231,334,7
11642,2020-04-13,Romania,6633,914,331
11643,2020-04-13,Russia,18328,1470,148
11644,2020-04-13,Rwanda,127,42,0
11645,2020-04-13,Saint Kitts and Nevis,12,0,0
11646,2020-04-13,Saint Lucia,15,4,0
11647,2020-04-13,Saint Vincent and the Grenadines,12,1,0
11648,2020-04-13,Samoa,0,0,0
11649,2020-04-13,San Marino,356,53,35
11650,2020-04-13,Sao Tome and Principe,4,0,0
11651,2020-04-13,Saudi Arabia,4934,805,65
11652,2020-04-13,Senegal,291,178,2
11653,2020-04-13,Serbia,4054,0,85
11654,2020-04-13,Seychelles,11,0,0
11655,2020-04-13,Sierra Leone,10,0,0
11656,2020-04-13,Singapore,2918,586,9
11657,2020-04-13,Slovakia,769,107,2
11658,2020-04-13,Slovenia,1212,152,55
11659,2020-04-13,Somalia,60,2,2
11660,2020-04-13,South Africa,2272,410,27
11661,2020-04-13,South Sudan,4,0,0
11662,2020-04-13,Spain,170099,64727,17756
11663,2020-04-13,Sri Lanka,217,56,7
11664,2020-04-13,Sudan,29,4,4
11665,2020-04-13,Suriname,10,6,1
11666,2020-04-13,Sweden,10948,381,919
11667,2020-04-13,Switzerland,25688,13700,1138
11668,2020-04-13,Syria,25,5,2
11669,2020-04-13,Taiwan*,393,109,6
11670,2020-04-13,Tanzania,49,7,3
11671,2020-04-13,Thailand,2579,1288,40
11672,2020-04-13,Timor-Leste,4,1,0
11673,2020-04-13,Togo,77,29,3
11674,2020-04-13,Trinidad and Tobago,113,16,8
11675,2020-04-13,Tunisia,726,43,34
11676,2020-04-13,Turkey,61049,3957,1296
11677,2020-04-13,US,580808,43482,23628
11678,2020-04-13,Uganda,54,7,0
11679,2020-04-13,Ukraine,3102,97,93
11680,2020-04-13,United Arab Emirates,4521,852,25
11681,2020-04-13,United Kingdom,89570,304,11347
11682,2020-04-13,Uruguay,480,231,8
11683,2020-04-13,Uzbekistan,998,85,4
11684,2020-04-13,Venezuela,189,110,9
11685,2020-04-13,Vietnam,265,146,0
11686,2020-04-13,West Bank and Gaza,308,58,2
11687,2020-04-13,Yemen,1,0,0
11688,2020-04-13,Zambia,45,30,2
11689,2020-04-13,Zimbabwe,17,0,3
11690,2020-04-14,Afghanistan,715,40,23
11691,2020-04-14,Albania,475,248,24
11692,2020-04-14,Algeria,2070,691,326
11693,2020-04-14,Andorra,659,128,31
11694,2020-04-14,Angola,19,5,2
11695,2020-04-14,Antigua and Barbuda,23,3,2
11696,2020-04-14,Argentina,2277,559,102
11697,2020-04-14,Armenia,1067,265,16
11698,2020-04-14,Australia,6415,2186,62
11699,2020-04-14,Austria,14226,7633,384
11700,2020-04-14,Azerbaijan,1197,351,13
11701,2020-04-14,Bahamas,49,6,8
11702,2020-04-14,Bahrain,1528,645,7
11703,2020-04-14,Bangladesh,1012,42,46
11704,2020-04-14,Barbados,72,13,4
11705,2020-04-14,Belarus,3281,203,33
11706,2020-04-14,Belgium,31119,6868,4157
11707,2020-04-14,Belize,18,0,2
11708,2020-04-14,Benin,35,18,1
11709,2020-04-14,Bhutan,5,2,0
11710,2020-04-14,Bolivia,354,6,28
11711,2020-04-14,Bosnia and Herzegovina,1083,236,40
11712,2020-04-14,Botswana,13,0,1
11713,2020-04-14,Brazil,25262,3046,1532
11714,2020-04-14,Brunei,136,107,1
11715,2020-04-14,Bulgaria,713,81,35
11716,2020-04-14,Burkina Faso,528,177,30
11717,2020-04-14,Burma,63,2,4
11718,2020-04-14,Burundi,5,0,1
11719,2020-04-14,Cabo Verde,11,1,1
11720,2020-04-14,Cambodia,122,91,0
11721,2020-04-14,Cameroon,848,130,14
11722,2020-04-14,Canada,27035,8210,900
11723,2020-04-14,Central African Republic,11,4,0
11724,2020-04-14,Chad,23,2,0
11725,2020-04-14,Chile,7917,2646,92
11726,2020-04-14,China,83306,78200,3345
11727,2020-04-14,Colombia,2979,354,127
11728,2020-04-14,Congo (Brazzaville),60,5,5
11729,2020-04-14,Congo (Kinshasa),241,20,20
11730,2020-04-14,Costa Rica,618,66,3
11731,2020-04-14,Cote d'Ivoire,638,114,6
11732,2020-04-14,Croatia,1704,415,31
11733,2020-04-14,Cuba,766,132,21
11734,2020-04-14,Cyprus,695,65,12
11735,2020-04-14,Czechia,6111,642,161
11736,2020-04-14,Denmark,6706,2689,299
11737,2020-04-14,Diamond Princess,712,639,12
11738,2020-04-14,Djibouti,363,53,2
11739,2020-04-14,Dominica,16,8,0
11740,2020-04-14,Dominican Republic,3286,162,183
11741,2020-04-14,Ecuador,7603,696,369
11742,2020-04-14,Egypt,2350,589,178
11743,2020-04-14,El Salvador,149,25,6
11744,2020-04-14,Equatorial Guinea,41,4,0
11745,2020-04-14,Eritrea,34,0,0
11746,2020-04-14,Estonia,1373,115,31
11747,2020-04-14,Eswatini,15,8,0
11748,2020-04-14,Ethiopia,82,14,3
11749,2020-04-14,Fiji,16,0,0
11750,2020-04-14,Finland,3161,300,64
11751,2020-04-14,France,130376,29098,15729
11752,2020-04-14,Gabon,57,1,1
11753,2020-04-14,Gambia,9,2,1
11754,2020-04-14,Georgia,300,69,3
11755,2020-04-14,Germany,131359,68200,3294
11756,2020-04-14,Ghana,636,17,8
11757,2020-04-14,Greece,2170,269,101
11758,2020-04-14,Grenada,14,0,0
11759,2020-04-14,Guatemala,167,19,5
11760,2020-04-14,Guinea,363,31,0
11761,2020-04-14,Guinea-Bissau,38,0,0
11762,2020-04-14,Guyana,47,8,6
11763,2020-04-14,Haiti,40,0,3
11764,2020-04-14,Holy See,8,2,0
11765,2020-04-14,Honduras,407,7,26
11766,2020-04-14,Hungary,1512,122,122
11767,2020-04-14,Iceland,1720,989,8
11768,2020-04-14,India,11487,1359,393
11769,2020-04-14,Indonesia,4839,426,459
11770,2020-04-14,Iran,74877,48129,4683
11771,2020-04-14,Iraq,1400,766,78
11772,2020-04-14,Ireland,11479,25,406
11773,2020-04-14,Israel,12341,2551,126
11774,2020-04-14,Italy,162488,37130,21067
11775,2020-04-14,Jamaica,73,19,4
11776,2020-04-14,Japan,7645,799,143
11777,2020-04-14,Jordan,397,235,7
11778,2020-04-14,Kazakhstan,1232,203,14
11779,2020-04-14,Kenya,216,41,9
11780,2020-04-14,"Korea, South",10564,7534,222
11781,2020-04-14,Kosovo,387,66,8
11782,2020-04-14,Kuwait,1355,176,3
11783,2020-04-14,Kyrgyzstan,430,71,5
11784,2020-04-14,Laos,19,1,0
11785,2020-04-14,Latvia,657,16,5
11786,2020-04-14,Lebanon,641,80,21
11787,2020-04-14,Liberia,59,4,6
11788,2020-04-14,Libya,35,9,1
11789,2020-04-14,Liechtenstein,79,55,1
11790,2020-04-14,Lithuania,1070,101,29
11791,2020-04-14,Luxembourg,3307,500,67
11792,2020-04-14,MS Zaandam,9,0,2
11793,2020-04-14,Madagascar,108,23,0
11794,2020-04-14,Malawi,16,0,2
11795,2020-04-14,Malaysia,4987,2478,82
11796,2020-04-14,Maldives,20,16,0
11797,2020-04-14,Mali,144,34,13
11798,2020-04-14,Malta,393,44,3
11799,2020-04-14,Mauritania,7,2,1
11800,2020-04-14,Mauritius,324,51,9
11801,2020-04-14,Mexico,5014,1964,332
11802,2020-04-14,Moldova,1934,134,40
11803,2020-04-14,Monaco,93,6,1
11804,2020-04-14,Mongolia,30,5,0
11805,2020-04-14,Montenegro,283,46,4
11806,2020-04-14,Morocco,1888,217,126
11807,2020-04-14,Mozambique,28,2,0
11808,2020-04-14,Namibia,16,3,0
11809,2020-04-14,Nepal,16,1,0
11810,2020-04-14,Netherlands,27580,297,2955
11811,2020-04-14,New Zealand,1366,628,9
11812,2020-04-14,Nicaragua,9,4,1
11813,2020-04-14,Niger,570,90,14
11814,2020-04-14,Nigeria,373,99,11
11815,2020-04-14,North Macedonia,908,86,44
11816,2020-04-14,Norway,6623,32,139
11817,2020-04-14,Oman,813,130,4
11818,2020-04-14,Pakistan,5837,1378,96
11819,2020-04-14,Panama,3472,61,94
11820,2020-04-14,Papua New Guinea,2,0,0
11821,2020-04-14,Paraguay,159,22,7
11822,2020-04-14,Peru,10303,2869,230
11823,2020-04-14,Philippines,5223,295,335
11824,2020-04-14,Poland,7202,618,263
11825,2020-04-14,Portugal,17448,347,567
11826,2020-04-14,Qatar,3428,373,7
11827,2020-04-14,Romania,6879,1051,351
11828,2020-04-14,Russia,21102,1694,170
11829,2020-04-14,Rwanda,134,49,0
11830,2020-04-14,Saint Kitts and Nevis,14,0,0
11831,2020-04-14,Saint Lucia,15,11,0
11832,2020-04-14,Saint Vincent and the Grenadines,12,1,0
11833,2020-04-14,Samoa,0,0,0
11834,2020-04-14,San Marino,371,53,36
11835,2020-04-14,Sao Tome and Principe,4,0,0
11836,2020-04-14,Saudi Arabia,5369,889,73
11837,2020-04-14,Senegal,299,183,2
11838,2020-04-14,Serbia,4465,0,94
11839,2020-04-14,Seychelles,11,0,0
11840,2020-04-14,Sierra Leone,11,0,0
11841,2020-04-14,Singapore,3252,611,10
11842,2020-04-14,Slovakia,835,113,2
11843,2020-04-14,Slovenia,1220,152,56
11844,2020-04-14,Somalia,60,2,2
11845,2020-04-14,South Africa,2415,410,27
11846,2020-04-14,South Sudan,4,0,0
11847,2020-04-14,Spain,172541,67504,18056
11848,2020-04-14,Sri Lanka,233,61,7
11849,2020-04-14,Sudan,32,4,5
11850,2020-04-14,Suriname,10,6,1
11851,2020-04-14,Sweden,11445,381,1033
11852,2020-04-14,Switzerland,25936,13700,1174
11853,2020-04-14,Syria,29,5,2
11854,2020-04-14,Taiwan*,393,124,6
11855,2020-04-14,Tanzania,53,7,3
11856,2020-04-14,Thailand,2613,1405,41
11857,2020-04-14,Timor-Leste,6,1,0
11858,2020-04-14,Togo,77,32,3
11859,2020-04-14,Trinidad and Tobago,113,17,8
11860,2020-04-14,Tunisia,747,43,34
11861,2020-04-14,Turkey,65111,4799,1403
11862,2020-04-14,US,607840,47763,25929
11863,2020-04-14,Uganda,55,8,0
11864,2020-04-14,Ukraine,3372,119,98
11865,2020-04-14,United Arab Emirates,4933,933,28
11866,2020-04-14,United Kingdom,94845,323,12129
11867,2020-04-14,Uruguay,483,248,8
11868,2020-04-14,Uzbekistan,1165,99,4
11869,2020-04-14,Venezuela,189,110,9
11870,2020-04-14,Vietnam,266,169,0
11871,2020-04-14,West Bank and Gaza,308,62,2
11872,2020-04-14,Yemen,1,0,0
11873,2020-04-14,Zambia,45,30,2
11874,2020-04-14,Zimbabwe,17,0,3
11875,2020-04-15,Afghanistan,785,43,29
11876,2020-04-15,Albania,494,251,25
11877,2020-04-15,Algeria,2160,708,336
11878,2020-04-15,Andorra,673,169,33
11879,2020-04-15,Angola,19,5,2
11880,2020-04-15,Antigua and Barbuda,23,3,2
11881,2020-04-15,Argentina,2443,596,111
11882,2020-04-15,Armenia,1111,297,17
11883,2020-04-15,Australia,6440,2186,63
11884,2020-04-15,Austria,14336,8098,393
11885,2020-04-15,Azerbaijan,1253,404,13
11886,2020-04-15,Bahamas,49,6,8
11887,2020-04-15,Bahrain,1671,663,7
11888,2020-04-15,Bangladesh,1231,49,50
11889,2020-04-15,Barbados,73,15,5
11890,2020-04-15,Belarus,3728,203,36
11891,2020-04-15,Belgium,33573,7107,4440
11892,2020-04-15,Belize,18,0,2
11893,2020-04-15,Benin,35,18,1
11894,2020-04-15,Bhutan,5,2,0
11895,2020-04-15,Bolivia,397,7,28
11896,2020-04-15,Bosnia and Herzegovina,1110,253,41
11897,2020-04-15,Botswana,13,0,1
11898,2020-04-15,Brazil,28320,14026,1736
11899,2020-04-15,Brunei,136,108,1
11900,2020-04-15,Bulgaria,747,105,36
11901,2020-04-15,Burkina Faso,542,226,32
11902,2020-04-15,Burma,74,2,4
11903,2020-04-15,Burundi,5,0,1
11904,2020-04-15,Cabo Verde,56,1,1
11905,2020-04-15,Cambodia,122,96,0
11906,2020-04-15,Cameroon,848,165,17
11907,2020-04-15,Canada,28209,8966,1007
11908,2020-04-15,Central African Republic,12,4,0
11909,2020-04-15,Chad,23,2,0
11910,2020-04-15,Chile,8273,2937,94
11911,2020-04-15,China,83356,78311,3346
11912,2020-04-15,Colombia,3105,452,131
11913,2020-04-15,Congo (Brazzaville),117,11,5
11914,2020-04-15,Congo (Kinshasa),254,21,21
11915,2020-04-15,Costa Rica,626,67,4
11916,2020-04-15,Cote d'Ivoire,638,114,6
11917,2020-04-15,Croatia,1741,473,33
11918,2020-04-15,Cuba,814,151,24
11919,2020-04-15,Cyprus,715,65,12
11920,2020-04-15,Czechia,6216,819,166
11921,2020-04-15,Denmark,6876,2925,309
11922,2020-04-15,Diamond Princess,712,639,12
11923,2020-04-15,Djibouti,435,71,2
11924,2020-04-15,Dominica,16,8,0
11925,2020-04-15,Dominican Republic,3614,208,189
11926,2020-04-15,Ecuador,7858,780,388
11927,2020-04-15,Egypt,2505,589,183
11928,2020-04-15,El Salvador,159,30,6
11929,2020-04-15,Equatorial Guinea,51,4,0
11930,2020-04-15,Eritrea,35,0,0
11931,2020-04-15,Estonia,1400,117,35
11932,2020-04-15,Eswatini,15,8,0
11933,2020-04-15,Ethiopia,85,15,3
11934,2020-04-15,Fiji,16,0,0
11935,2020-04-15,Finland,3237,300,72
11936,2020-04-15,France,133585,31470,17169
11937,2020-04-15,Gabon,80,4,1
11938,2020-04-15,Gambia,9,2,1
11939,2020-04-15,Georgia,306,71,3
11940,2020-04-15,Germany,134753,72600,3804
11941,2020-04-15,Ghana,636,17,8
11942,2020-04-15,Greece,2192,269,102
11943,2020-04-15,Grenada,14,0,0
11944,2020-04-15,Guatemala,180,19,5
11945,2020-04-15,Guinea,404,31,1
11946,2020-04-15,Guinea-Bissau,43,0,0
11947,2020-04-15,Guyana,55,8,6
11948,2020-04-15,Haiti,41,0,3
11949,2020-04-15,Holy See,8,2,0
11950,2020-04-15,Honduras,419,9,31
11951,2020-04-15,Hungary,1579,192,134
11952,2020-04-15,Iceland,1727,1077,8
11953,2020-04-15,India,12322,1432,405
11954,2020-04-15,Indonesia,5136,446,469
11955,2020-04-15,Iran,76389,49933,4777
11956,2020-04-15,Iraq,1415,812,79
11957,2020-04-15,Ireland,12547,77,444
11958,2020-04-15,Israel,12652,2823,139
11959,2020-04-15,Italy,165155,38092,21645
11960,2020-04-15,Jamaica,125,21,5
11961,2020-04-15,Japan,8100,853,146
11962,2020-04-15,Jordan,401,250,7
11963,2020-04-15,Kazakhstan,1295,240,16
11964,2020-04-15,Kenya,225,53,10
11965,2020-04-15,"Korea, South",10591,7616,225
11966,2020-04-15,Kosovo,387,66,8
11967,2020-04-15,Kuwait,1405,206,3
11968,2020-04-15,Kyrgyzstan,449,78,5
11969,2020-04-15,Laos,19,1,0
11970,2020-04-15,Latvia,666,44,5
11971,2020-04-15,Lebanon,658,85,21
11972,2020-04-15,Liberia,59,4,6
11973,2020-04-15,Libya,48,9,1
11974,2020-04-15,Liechtenstein,79,55,1
11975,2020-04-15,Lithuania,1091,138,30
11976,2020-04-15,Luxembourg,3373,526,69
11977,2020-04-15,MS Zaandam,9,0,2
11978,2020-04-15,Madagascar,110,29,0
11979,2020-04-15,Malawi,16,0,2
11980,2020-04-15,Malaysia,5072,2647,83
11981,2020-04-15,Maldives,22,16,0
11982,2020-04-15,Mali,148,34,13
11983,2020-04-15,Malta,399,44,3
11984,2020-04-15,Mauritania,7,2,1
11985,2020-04-15,Mauritius,324,65,9
11986,2020-04-15,Mexico,5399,2125,406
11987,2020-04-15,Moldova,2049,171,46
11988,2020-04-15,Monaco,93,12,3
11989,2020-04-15,Mongolia,30,5,0
11990,2020-04-15,Montenegro,288,55,4
11991,2020-04-15,Morocco,2024,229,127
11992,2020-04-15,Mozambique,29,2,0
11993,2020-04-15,Namibia,16,3,0
11994,2020-04-15,Nepal,16,1,0
11995,2020-04-15,Netherlands,28316,304,3145
11996,2020-04-15,New Zealand,1386,728,9
11997,2020-04-15,Nicaragua,9,4,1
11998,2020-04-15,Niger,584,90,14
11999,2020-04-15,Nigeria,407,128,12
12000,2020-04-15,North Macedonia,974,98,45
12001,2020-04-15,Norway,6740,32,150
12002,2020-04-15,Oman,910,131,4
12003,2020-04-15,Pakistan,6383,1446,111
12004,2020-04-15,Panama,3574,72,95
12005,2020-04-15,Papua New Guinea,2,0,0
12006,2020-04-15,Paraguay,161,23,8
12007,2020-04-15,Peru,11475,3108,254
12008,2020-04-15,Philippines,5453,353,349
12009,2020-04-15,Poland,7582,668,286
12010,2020-04-15,Portugal,18091,383,599
12011,2020-04-15,Qatar,3711,406,7
12012,2020-04-15,Romania,7216,1217,372
12013,2020-04-15,Russia,24490,1986,198
12014,2020-04-15,Rwanda,136,54,0
12015,2020-04-15,Saint Kitts and Nevis,14,0,0
12016,2020-04-15,Saint Lucia,15,11,0
12017,2020-04-15,Saint Vincent and the Grenadines,12,1,0
12018,2020-04-15,Samoa,0,0,0
12019,2020-04-15,San Marino,372,53,36
12020,2020-04-15,Sao Tome and Principe,4,0,0
12021,2020-04-15,Saudi Arabia,5862,931,79
12022,2020-04-15,Senegal,314,190,2
12023,2020-04-15,Serbia,4873,0,99
12024,2020-04-15,Seychelles,11,0,0
12025,2020-04-15,Sierra Leone,13,0,0
12026,2020-04-15,Singapore,3699,652,10
12027,2020-04-15,Slovakia,863,151,6
12028,2020-04-15,Slovenia,1248,165,61
12029,2020-04-15,Somalia,80,2,5
12030,2020-04-15,South Africa,2506,410,34
12031,2020-04-15,South Sudan,4,0,0
12032,2020-04-15,Spain,177644,70853,18708
12033,2020-04-15,Sri Lanka,238,63,7
12034,2020-04-15,Sudan,32,4,5
12035,2020-04-15,Suriname,10,6,1
12036,2020-04-15,Sweden,11927,381,1203
12037,2020-04-15,Switzerland,26336,15400,1239
12038,2020-04-15,Syria,33,5,2
12039,2020-04-15,Taiwan*,395,124,6
12040,2020-04-15,Tanzania,88,11,4
12041,2020-04-15,Thailand,2643,1497,43
12042,2020-04-15,Timor-Leste,8,1,0
12043,2020-04-15,Togo,81,35,3
12044,2020-04-15,Trinidad and Tobago,114,19,8
12045,2020-04-15,Tunisia,780,43,35
12046,2020-04-15,Turkey,69392,5674,1518
12047,2020-04-15,US,636719,52096,28415
12048,2020-04-15,Uganda,55,12,0
12049,2020-04-15,Ukraine,3764,143,108
12050,2020-04-15,United Arab Emirates,5365,1034,33
12051,2020-04-15,United Kingdom,99483,368,12894
12052,2020-04-15,Uruguay,492,260,8
12053,2020-04-15,Uzbekistan,1302,107,4
12054,2020-04-15,Venezuela,197,111,9
12055,2020-04-15,Vietnam,267,171,0
12056,2020-04-15,West Bank and Gaza,374,63,2
12057,2020-04-15,Yemen,1,0,0
12058,2020-04-15,Zambia,48,30,2
12059,2020-04-15,Zimbabwe,23,1,3
12060,2020-04-16,Afghanistan,841,54,30
12061,2020-04-16,Albania,518,277,26
12062,2020-04-16,Algeria,2268,783,348
12063,2020-04-16,Andorra,673,169,33
12064,2020-04-16,Angola,19,5,2
12065,2020-04-16,Antigua and Barbuda,23,3,3
12066,2020-04-16,Argentina,2571,631,115
12067,2020-04-16,Armenia,1159,358,18
12068,2020-04-16,Australia,6462,2355,63
12069,2020-04-16,Austria,14476,8986,410
12070,2020-04-16,Azerbaijan,1283,460,15
12071,2020-04-16,Bahamas,53,6,8
12072,2020-04-16,Bahrain,1700,703,7
12073,2020-04-16,Bangladesh,1572,49,60
12074,2020-04-16,Barbados,75,15,5
12075,2020-04-16,Belarus,4204,203,40
12076,2020-04-16,Belgium,34809,7562,4857
12077,2020-04-16,Belize,18,0,2
12078,2020-04-16,Benin,35,18,1
12079,2020-04-16,Bhutan,5,2,0
12080,2020-04-16,Bolivia,441,14,29
12081,2020-04-16,Bosnia and Herzegovina,1167,277,43
12082,2020-04-16,Botswana,15,0,1
12083,2020-04-16,Brazil,30425,14026,1924
12084,2020-04-16,Brunei,136,108,1
12085,2020-04-16,Bulgaria,800,122,38
12086,2020-04-16,Burkina Faso,546,257,32
12087,2020-04-16,Burma,85,2,4
12088,2020-04-16,Burundi,5,0,1
12089,2020-04-16,Cabo Verde,56,1,1
12090,2020-04-16,Cambodia,122,98,0
12091,2020-04-16,Cameroon,996,164,22
12092,2020-04-16,Canada,30809,9698,1258
12093,2020-04-16,Central African Republic,12,4,0
12094,2020-04-16,Chad,27,5,0
12095,2020-04-16,Chile,8807,3299,105
12096,2020-04-16,China,83403,78401,3346
12097,2020-04-16,Colombia,3233,550,144
12098,2020-04-16,Congo (Brazzaville),117,11,5
12099,2020-04-16,Congo (Kinshasa),267,23,22
12100,2020-04-16,Costa Rica,642,74,4
12101,2020-04-16,Cote d'Ivoire,654,146,6
12102,2020-04-16,Croatia,1791,529,35
12103,2020-04-16,Cuba,862,171,27
12104,2020-04-16,Cyprus,735,77,12
12105,2020-04-16,Czechia,6433,972,169
12106,2020-04-16,Denmark,7074,3203,321
12107,2020-04-16,Diamond Princess,712,644,12
12108,2020-04-16,Djibouti,591,73,2
12109,2020-04-16,Dominica,16,8,0
12110,2020-04-16,Dominican Republic,3755,215,196
12111,2020-04-16,Ecuador,8225,838,403
12112,2020-04-16,Egypt,2673,596,196
12113,2020-04-16,El Salvador,164,33,6
12114,2020-04-16,Equatorial Guinea,51,4,0
12115,2020-04-16,Eritrea,35,0,0
12116,2020-04-16,Estonia,1434,133,36
12117,2020-04-16,Eswatini,16,8,1
12118,2020-04-16,Ethiopia,92,15,3
12119,2020-04-16,Fiji,17,0,0
12120,2020-04-16,Finland,3369,1700,75
12121,2020-04-16,France,146182,33327,17922
12122,2020-04-16,Gabon,80,4,1
12123,2020-04-16,Gambia,9,2,1
12124,2020-04-16,Georgia,348,76,3
12125,2020-04-16,Germany,137698,77000,4052
12126,2020-04-16,Ghana,641,83,8
12127,2020-04-16,Greece,2207,269,105
12128,2020-04-16,Grenada,14,0,0
12129,2020-04-16,Guatemala,196,19,5
12130,2020-04-16,Guinea,438,49,1
12131,2020-04-16,Guinea-Bissau,43,0,0
12132,2020-04-16,Guyana,55,8,6
12133,2020-04-16,Haiti,41,0,3
12134,2020-04-16,Holy See,8,2,0
12135,2020-04-16,Honduras,426,9,35
12136,2020-04-16,Hungary,1652,199,142
12137,2020-04-16,Iceland,1739,1144,8
12138,2020-04-16,India,13430,1768,448
12139,2020-04-16,Indonesia,5516,548,496
12140,2020-04-16,Iran,77995,52229,4869
12141,2020-04-16,Iraq,1434,856,80
12142,2020-04-16,Ireland,13271,77,486
12143,2020-04-16,Israel,12948,3174,146
12144,2020-04-16,Italy,168941,40164,22170
12145,2020-04-16,Jamaica,143,21,5
12146,2020-04-16,Japan,8626,901,178
12147,2020-04-16,Jordan,402,259,7
12148,2020-04-16,Kazakhstan,1402,277,17
12149,2020-04-16,Kenya,234,53,11
12150,2020-04-16,"Korea, South",10613,7757,229
12151,2020-04-16,Kosovo,449,79,11
12152,2020-04-16,Kuwait,1524,225,3
12153,2020-04-16,Kyrgyzstan,466,91,5
12154,2020-04-16,Laos,19,2,0
12155,2020-04-16,Latvia,675,57,5
12156,2020-04-16,Lebanon,663,86,21
12157,2020-04-16,Liberia,59,4,6
12158,2020-04-16,Libya,49,11,1
12159,2020-04-16,Liechtenstein,79,55,1
12160,2020-04-16,Lithuania,1128,178,32
12161,2020-04-16,Luxembourg,3444,552,69
